route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
62,G2510S_I2,G2510S_I2_062-01_5,Louis Pasteur - Jimenez Fraud,0,062-01,624
62,G2510S_I2,G2510S_I2_062-01_6, Puerto de la Torre,0,062-01,624
62,G2510S_I2,G2510S_I2_062-01_7, Puerto de la Torre,0,062-01,624
62,G2510S_I2,G2510S_I2_062-01_8, Puerto de la Torre,0,062-01,624
62,G2510S_I2,G2510S_I2_062-01_9, Puerto de la Torre,0,062-01,624
71,G2510S_I2,G2510S_I2_071-01_2,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_3,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_4,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_5,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_6,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_7,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_8,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_9,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_10,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_11,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_12,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_13,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_14,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_15,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_16,Martínez de la Rosa,0,071-01,712
71,G2510S_I2,G2510S_I2_071-01_17,Av. Aurora - Pza. Enrique Navarro Sur,0,071-01,712
71,G2510S_I2,G2510S_I2_071-02_2,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_3,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_4,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_5,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_6,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_7,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_8,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_9,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_10,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_11,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_12,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_13,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_14,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_15,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_16,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_17,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_18,Martínez de la Rosa,0,071-02,712
71,G2510S_I2,G2510S_I2_071-02_19,Av. Aurora - Pza. Enrique Navarro Sur,0,071-02,712
71,G2510S_I2,G2510S_I2_071-03_2,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_3,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_4,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_5,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_6,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_7,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_8,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_9,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_10,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_11,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_12,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_13,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_14,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_15,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_16,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_17,Martínez de la Rosa,0,071-03,712
71,G2510S_I2,G2510S_I2_071-03_18,Av. Aurora - Pza. Enrique Navarro Sur,0,071-03,712
4,G2510S_I2,G2510S_I2_071-03_19,Cortijo Alto ,0,071-03,43
72,G2510S_I2,G2510S_I2_072-01_2,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_3,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_4,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_5,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_6,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_7,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_8,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_9,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_10,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_11,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_12,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_13,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_14,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_15,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_16,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_17,Camino de Suarez,0,072-01,722
72,G2510S_I2,G2510S_I2_072-01_18,Paseo del Parque - Plaza del General Torrijos,0,072-01,722
72,G2510S_I2,G2510S_I2_072-02_2,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_3,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_4,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_5,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_6,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_7,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_8,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_9,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_10,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_11,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_12,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_13,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_14,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_15,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_16,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_17,Camino de Suarez,0,072-02,722
72,G2510S_I2,G2510S_I2_072-02_18,Paseo del Parque - Plaza del General Torrijos,0,072-02,722
72,G2510S_I2,G2510S_I2_072-03_2,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_3,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_4,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_5,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_6,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_7,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_8,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_9,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_10,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_11,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_12,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_13,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_14,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_15,Camino de Suarez,0,072-03,722
72,G2510S_I2,G2510S_I2_072-03_16,Paseo del Parque - Plaza del General Torrijos,0,072-03,722
73,G2510S_I2,G2510S_I2_073-01_2,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_3,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_4,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_5,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_6,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_7,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_8,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_9,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_10,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_11,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_12,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_13,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_14,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_15,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_16,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_17,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_18,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_19,P.Sorolla - Limonar,0,073-01,731
73,G2510S_I2,G2510S_I2_073-01_20,Avda. Pintor J. Sorolla - El Limonar,0,073-01,731
75,G2510S_I2,G2510S_I2_075-01_2,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_3, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_4,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_5, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_6,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_7, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_8,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_9, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_10,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_11, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_12,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_13, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_14,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_15, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_16,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_17, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_18,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-01_19, P. Parque,1,075-01,756
75,G2510S_I2,G2510S_I2_075-01_20,Aeropuerto,0,075-01,755
75,G2510S_I2,G2510S_I2_075-02_2,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_3, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_4,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_5, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_6,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_7, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_8,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_9, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_10,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_11, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_12,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_13, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_14,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_15, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_16,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_17, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_18,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_19, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_20,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_21, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-02_22,Aeropuerto,0,075-02,755
75,G2510S_I2,G2510S_I2_075-02_23, P. Parque,1,075-02,756
75,G2510S_I2,G2510S_I2_075-03_2,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_3, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_4,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_5, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_6,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_7, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_8,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_9, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_10,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_11, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_12,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_13, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_14,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_15, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_16,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_17, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_18,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_19, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_20,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_21, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_22,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_23, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-03_24,Aeropuerto,0,075-03,755
75,G2510S_I2,G2510S_I2_075-03_25, P. Parque,1,075-03,756
75,G2510S_I2,G2510S_I2_075-04_2, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_3,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_4, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_5,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_6, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_7,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_8, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_9,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_10, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_11,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_12, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_13,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_14, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_15,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_16, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_17,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_18, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-04_19,Aeropuerto,0,075-04,755
75,G2510S_I2,G2510S_I2_075-04_20, P. Parque,1,075-04,756
75,G2510S_I2,G2510S_I2_075-05_2, P. Parque,1,075-05,756
75,G2510S_I2,G2510S_I2_075-05_3,Aeropuerto,0,075-05,755
75,G2510S_I2,G2510S_I2_075-05_4, P. Parque,1,075-05,756
75,G2510S_I2,G2510S_I2_075-05_5,Aeropuerto,0,075-05,755
75,G2510S_I2,G2510S_I2_075-05_6, P. Parque,1,075-05,756
76,G2510S_I2,G2510S_I2_076-01_2,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_3,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_4,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_5,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_6,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_7,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_8,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_9,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_10,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_11,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_12,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_13,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_14,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_15,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_16,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-01_17,R. Suarez,0,076-01,762
76,G2510S_I2,G2510S_I2_076-02_2,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_3,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_4,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_5,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_6,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_7,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_8,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_9,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_10,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_11,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_12,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_13,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_14,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_15,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_16,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_17,R. Suarez,0,076-02,762
76,G2510S_I2,G2510S_I2_076-02_18,R. Suarez,0,076-02,762
1,G2511L_F1,G2511L_F1_001-01_2,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_3,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_4,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_5,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_6,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_7,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_8,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_9,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_10,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_11,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_12,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_13,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_14,San Andrés,0,001-01,14
1,G2511L_F1,G2511L_F1_001-01_15,Parque del Sur,1,001-01,12
1,G2511L_F1,G2511L_F1_001-01_16,San Andrés,0,001-01,14
75,G2511L_F1,G2511L_F1_001-01_18,Aeropuerto,0,001-01,755
75,G2511L_F1,G2511L_F1_001-01_19, P. Parque,1,001-01,756
75,G2511L_F1,G2511L_F1_001-01_20,Aeropuerto,0,001-01,755
75,G2511L_F1,G2511L_F1_001-01_21, P. Parque,1,001-01,756
1,G2511L_F1,G2511L_F1_001-02_2,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_3,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_4,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_5,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_6,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_7,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_8,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_9,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_10,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_11,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_12,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_13,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_14,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_15,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_16,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_17,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-02_18,San Andrés,0,001-02,14
1,G2511L_F1,G2511L_F1_001-02_19,Parque del Sur,1,001-02,12
1,G2511L_F1,G2511L_F1_001-03_2,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_3,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_4,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_5,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_6,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_7,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_8,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_9,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_10,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_11,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_12,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_13,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-03_14,Parque del Sur,1,001-03,12
1,G2511L_F1,G2511L_F1_001-03_15,San Andrés,0,001-03,14
1,G2511L_F1,G2511L_F1_001-04_2,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_3,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_4,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_5,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_6,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_7,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_8,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_9,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_10,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_11,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_12,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_13,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_14,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_15,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_16,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_17,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_18,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-04_19,Parque del Sur,1,001-04,12
1,G2511L_F1,G2511L_F1_001-04_20,San Andrés,0,001-04,14
1,G2511L_F1,G2511L_F1_001-05_2,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_3,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_4,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_5,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_6,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_7,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_8,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_9,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_10,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_11,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_12,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_13,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_14,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_15,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-05_16,Parque del Sur,1,001-05,12
1,G2511L_F1,G2511L_F1_001-05_17,San Andrés,0,001-05,14
1,G2511L_F1,G2511L_F1_001-06_2,San Andrés,0,001-06,14
1,G2511L_F1,G2511L_F1_001-06_3,Parque del Sur,1,001-06,12
1,G2511L_F1,G2511L_F1_001-06_4,San Andrés,0,001-06,14
1,G2511L_F1,G2511L_F1_001-06_5,Parque del Sur,1,001-06,12
1,G2511L_F1,G2511L_F1_001-06_6,San Andrés,0,001-06,14
1,G2511L_F1,G2511L_F1_001-06_7,Parque del Sur,1,001-06,12
1,G2511L_F1,G2511L_F1_001-06_8,San Andrés,0,001-06,14
1,G2511L_F1,G2511L_F1_001-06_9,Parque del Sur,1,001-06,12
1,G2511L_F1,G2511L_F1_001-06_10,San Andrés,0,001-06,14
1,G2511L_F1,G2511L_F1_001-06_11,Parque del Sur,1,001-06,12
1,G2511L_F1,G2511L_F1_001-06_12,San Andrés,0,001-06,14
